timestamp,ros_time,datetime,latitude,longitude,altitude,status,service
1757417288.1180956,1757417288.1177752,2025-09-09 11:28:08.118096,29.7439333565,106.5497072695,241.707,2,1
1757417288.2185616,1757417288.2182965,2025-09-09 11:28:08.218562,29.7439348385,106.54970195133333,241.697,2,1
1757417288.319311,1757417288.3190176,2025-09-09 11:28:08.319311,29.743936203333334,106.54969656016667,241.695,2,1
1757417288.4196436,1757417288.4194713,2025-09-09 11:28:08.419644,29.7439375105,106.5496911275,241.69599999999997,2,1
1757417288.5202768,1757417288.5200388,2025-09-09 11:28:08.520277,29.743938769666666,106.54968567133334,241.69099999999997,2,1
1757417288.6209862,1757417288.6207116,2025-09-09 11:28:08.620986,29.743939967833334,106.54968017933334,241.68199999999996,2,1
1757417288.7214592,1757417288.7212677,2025-09-09 11:28:08.721459,29.743941044333333,106.5496746265,241.67899999999997,2,1
1757417288.822117,1757417288.8217983,2025-09-09 11:28:08.822117,29.743942031166668,106.54966903266667,241.67699999999996,2,1
1757417288.922654,1757417288.9223824,2025-09-09 11:28:08.922654,29.743942935333333,106.54966345516667,241.67899999999997,2,1
1757417289.0231533,1757417289.022826,2025-09-09 11:28:09.023153,29.7439437765,106.54965784616667,241.68399999999997,2,1
1757417289.1237903,1757417289.1235452,2025-09-09 11:28:09.123790,29.743944586333335,106.54965224716666,241.685,2,1
1757417289.2243798,1757417289.224114,2025-09-09 11:28:09.224380,29.743945317666668,106.54964662,241.68099999999998,2,1
1757417289.3173447,1757417289.316965,2025-09-09 11:28:09.317345,29.74394605133333,106.54964080616666,241.664,2,1
1757417289.4182394,1757417289.4179242,2025-09-09 11:28:09.418239,29.743946723,106.54963496416667,241.649,2,1
1757417289.518778,1757417289.5184367,2025-09-09 11:28:09.518778,29.743947216166667,106.54962918383333,241.642,2,1
1757417289.6193194,1757417289.619003,2025-09-09 11:28:09.619319,29.743947656333333,106.549623381,241.63400000000001,2,1
1757417289.719714,1757417289.7194963,2025-09-09 11:28:09.719714,29.743948085166668,106.54961763133333,241.628,2,1
1757417289.820254,1757417289.8200035,2025-09-09 11:28:09.820254,29.743948455833333,106.54961186,241.62,2,1
1757417289.920837,1757417289.9206018,2025-09-09 11:28:09.920837,29.743948720166667,106.54960595833333,241.62099999999998,2,1
1757417290.0213752,1757417290.0210793,2025-09-09 11:28:10.021375,29.743948957,106.54960003516666,241.623,2,1
1757417290.1220167,1757417290.1216798,2025-09-09 11:28:10.122017,29.743949250666667,106.54959418666667,241.615,2,1
1757417290.2226655,1757417290.2223516,2025-09-09 11:28:10.222666,29.743949520166666,106.54958832283333,241.608,2,1
1757417290.3230073,1757417290.3227317,2025-09-09 11:28:10.323007,29.743949609333335,106.54958242783333,241.603,2,1
1757417290.4234746,1757417290.423237,2025-09-09 11:28:10.423475,29.743949667333332,106.54957651433334,241.596,2,1
1757417290.5241244,1757417290.5239067,2025-09-09 11:28:10.524124,29.743949781666668,106.549570575,241.591,2,1
1757417290.6245894,1757417290.624369,2025-09-09 11:28:10.624589,29.743949877166667,106.5495646175,241.58799999999997,2,1
1757417290.717378,1757417290.7170327,2025-09-09 11:28:10.717378,29.743949946333334,106.54955873016667,241.587,2,1
1757417290.8184135,1757417290.8180356,2025-09-09 11:28:10.818413,29.743950016833335,106.549552831,241.58499999999998,2,1
1757417290.9188693,1757417290.9184911,2025-09-09 11:28:10.918869,29.743950156166665,106.54954690316667,241.58099999999996,2,1
1757417291.0193613,1757417291.019115,2025-09-09 11:28:11.019361,29.743950284,106.5495409725,241.575,2,1
1757417291.1198778,1757417291.1196816,2025-09-09 11:28:11.119878,29.7439503805,106.549534909,241.562,2,1
1757417291.220425,1757417291.2201905,2025-09-09 11:28:11.220425,29.743950458166665,106.54952883916667,241.55,2,1
1757417291.3211439,1757417291.32084,2025-09-09 11:28:11.321144,29.743950569166667,106.54952281233334,241.52299999999997,2,1
1757417291.421776,1757417291.4212575,2025-09-09 11:28:11.421776,29.743950667333333,106.54951678616666,241.498,2,1
1757417291.522117,1757417291.5218542,2025-09-09 11:28:11.522117,29.743950595833333,106.54951087433334,241.5,2,1
1757417291.6228232,1757417291.6224525,2025-09-09 11:28:11.622823,29.7439505265,106.54950496583334,241.5,2,1
